image,dataset,group_id,split,has_polyp,n_small
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2qu37qobl50993aw7ghcfq.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2r11x7sdgx0988o8ule0wl.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju83vvmik9wa08710yeh7cuk.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1bm8063nmh07996rsjjemq.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5ktjwofed70817eg58ef7u.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6x4t13vyw60755gtcf9ndu.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7eueum2oqn0850rodmx8zo.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5vutu7ll8w0871dfp92n9p.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2ij9uiic2l09933ljiv6gm.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1h89h6xbnx08352k2790o9.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5ukkg6kv7u08011x2b6zl5.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju89y9h0puti0818i5yw29e6.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7b4mtw1n9n080186209f3d.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8a84g0q76m0818hwiggkod.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5fs6j6d8350801vglraq4u.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5waeduln160817w0agirve.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2yw4s7z7p20988lmf2gdgd.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1f320ewfyu0988ndz6blh5.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8b4ja9r2s808509d45ma86.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1f8w0t65en0799m9oacq0q.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8b5p40r2c60987ofa0mu03.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5x15djm7ae0755h8czf6nt.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8c6hnxsdvr0801wn0vrsa6.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju88fpm4o0tl0871w1i6a4ds.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8aw9n1qyg10801jkjlmors.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dwe282dc309876rco45ts.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8567gdlcbq0801dwwyo2jt.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1b0y2e396p08558ois175d.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3x9lttikfb0818a0g104zn.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju0t4oil7vzk099370nun5h9.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7deifq2fzn0755lc8idyh8.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2s9g11pnra0993gn4eh793.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju310f6val1v0855xo8tc3gu.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5c5xc7algd0817pb1ej5yo.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dizi82h2i0755doucgnt3.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2rga4psq9n09881z519xx0.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju424hy5lckr085073fva1ok.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8ando2qqdo0818ck7i1be1.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5cetivauok0987ok3e5bre.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7arvfe1ldu0850erdmphgj.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5bj926aiec07559rshy4wa.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2zpw4q9vzr0801p0lysjdl.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7da88w2eod0755wejzynvt.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6x35ervu2808015c7eoqe4.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7d2q1k27nf08715zshsckt.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8buos5rz9b08715lfr0f4f.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju847pxykriq0755268ktrk2.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5wtdu4m0im0871mix0yvc0.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8b542nr81x0871uxnkm9ih.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2mfjndoz700988b9lc3zeq.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1c4fcu40hl07992b8gj0c8.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7ctvqn25dy08186g442m1r.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju85mpuglq8k0818d2it6hzb.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7ev2b12owa08500bpfpwyw.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5hi52odyf90817prvcwg45.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8cdeazsm8h0801jxifmzur.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2wtwj87kys0855kx6mddzw.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju783tmkzkqu081803g7q5vk.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2zp89k9q1g0855k1x0f1xa.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5vcmrqla7i0817x4sp4pqw.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7amjna1ly40871ugiokehb.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7cufm7298k0755j09uf3of.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2hugv9vget0799hhk7ksvg.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7d7aut2a2p0818z4uxc6cd.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju87xn2snfmv0987sc3d9xnq.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju40w3hbkwpn08015rbs3wko.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2z9vlp9j0w0801oag91sy9.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1expq45zst0855rjqwwj4m.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8bgdmqrksy0801tozdmraa.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7eotqi2qea0871y8yc7tqh.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju88itqbny720987hxizbj5y.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju16ach3m1da0993r1dq3sn2.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2xyd9vyi7m098831qcucse.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5hqz50e7o90850e0prlpa0.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2zxja9w1eh09933609ho9z.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3xeexgii1j0817zs68tb4g.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2wxv0hxs2f09884w48v8fi.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5y84q3mdv50817eyp82xf3.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6wt9jvvn500871hjn3t3g0.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2y0z6g87p10878fpk5d3rq.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2z6ez69g4u0801qwt088lw.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju45v0pungu40871acnwtmu5.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju353d1eda8c07992afde611.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2syxa93yw40799x2iuwabz.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8c3xs7sauj0801ieyzezr5.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5jz5fff8c50871hbe6108f.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2t3ibkuecr0835o7si16zv.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1cqc7n4gpy0855jt246k68.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju35oyvd3y850988km12hdz1.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1hmff8tkp809931jps6fbr.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2y8s56ymqr083541ggdsml.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju34repocy5208780gswillm.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2z1nxlzaj40835wj81s1iy.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5vxuc5loxw0818u8xgf45p.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3x2s11ibzi0817kk284k0j.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5ddda9bkkt0850enzwatb1.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8czvnztbf40871b4m7t78w.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2nyc5f02m40801ojqbtiea.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dmlgf2ebw0871ieqas5fh.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2yg5ht8i4p087800js8hp4.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju428k5fldt108177s6g6f45.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6uy20suzbl0987rzuhz7z9.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2spdagu1l50835da1f46fr.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju35fxqyzt5p0993vusm54qz.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8d4jgatgpj0871q2ophhkm.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6xlygpw7bs0818n691jsq4.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1c6yfz42md08550zgoz3pw.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2sggy13na70855tbeoqgha.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2tqfgw4oat0799rn0g5b2z.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju30nyxe0gfb0835p256yoju.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8b0jr0r2oi0801jiquetd5.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1haab178i70799tk9z8y8x.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2y26c588bo07993ksd8eoz.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju87mrypnb1e0818scv1mxxg.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2sxf3iqbpv09937iksn8ep.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju787jnjzjuj0871p94nck9g.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju17v6ih0u7808783zcbg1jy.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5hyi9yegob0755ho3do8en.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju30qbm1ad3x0855znuhpz9u.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2zblxw9848087853csbrx1.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju410dnfl0960755y8lu8d79.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5yjq1pmlgc0801z0t24bly.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5bycdkalkb09875f7bfrvx.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1alwgo30z60855fm3y23sm.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2lz8vqktne0993fuym6drw.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju45qbf3n9sa0987oonbkly9.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju32upim1z7u0988l883nqp6.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5vbo6jldrt0871jf6f1700.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju32zhbnc1oy0801iyv1ix6p.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju858eswlepn0871pzvdrhj1.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju30xqmh0ni00835ix3batv1.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2p91qir00k08350ddfif0w.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju83ipu3jwpx0801z5pvguf8.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8clorgsuwn08714toqb7v6.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju77g99iyxc00817zqi2ppor.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8418jhkf7d0818ga2v0xq0.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5w7xn0lrkq0801f9k0htgx.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6z9a9kwsl007552s49rx6i.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8at3s1qqqx0850hcq8nmnq.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2lberzkdzm09938cl40pog.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3tvffffx5f0818t5ov22al.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2r7h21sj9608354gzks3ae.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5nyu31gv8e0871zpk74a2n.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju41lojblbs307555jdci937.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7er4kc2opa0801anuxc0eb.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7fcgbe2z3p07550vaflqdb.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju15l5ubz9yh0855b3ivdpse.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju15ptjtppz40988odsm9azx.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1djtprvd7b0988thwwrg09.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dbppn28nx085097654msi.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8b7aqtr4a00987coba14b7.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/ck2bxqz3evvg20794iiyv5v2m.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2hos57llxm08359g92p6jj.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2upu4evw7g08358guwozxv.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2p0eveqtdc0835gpi3p93i.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju45ofd9ne1j0801ri8dup7t.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2np2k9zi3v079992ypxqkn.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2igw4gvxds0878808qj398.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju42m60jlpcm08186kqppzqv.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7aifyo1p3n07552nxjx51f.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju0u82z3cuma0835wlxrnrjv.jpg,Kvasir-SEG,kvasir,val,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5vi4nxlc530817uoqm2m7a.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1819curo000988pd5xcqme.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3x7xsaijq80818f0psavav.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5h57xedz5h0755mjpc8694.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3v56bwgy8v0871w14pz8fx.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5i39mreass0817au8p22zy.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3ua8u0g9rg0801uayhdxhu.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6x0yqbvxqt0755dhxislgb.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju87ox0kncom0801b98hqnd2.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju42tauqlo5p08171l3cuo4b.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5buy2bal250818ipl6fqwv.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju16b6ynq8e40988m8vx0xnj.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8alhigqn2h0801zksudldd.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3u1c8tfyqx08503iedc3mx.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju34uhepd3dd0799hs8782ad.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6xa0qmvzun0818xjukgncj.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2ma647l0nj0993ot4deq2q.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7fob3x301u0755x985pmmq.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2hfqnmhisa0993gpleeldd.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5tenjojp1j0755ms4949h2.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7druhp2gp308715i6km7be.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju33x0f22peh0988g0ln7w5v.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5huurrecm70801y680y13m.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dglf226g50987ohbthl19.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/ck2bxskgxxzfv08386xkqtqdy.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju160wshltz10993i1gmqxbe.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5kre09fhka0850h7b1898j.jpg,Kvasir-SEG,kvasir,train,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju16whaj0e7n0855q7b6cjkm.jpg,Kvasir-SEG,kvasir,test,1,0
/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5clr68b48r0755cmuvponm.jpg,Kvasir-SEG,kvasir,train,1,0
