dataset,image,group_id,polyp_idx,xmin,ymin,xmax,ymax,img_h,img_w,seg_area_native,seg_area_640,bbox_area_640,rel_area_pct,size_coco,size_coco_native,size_clinical,diam_px_640
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/562.png,cvc_seq_27,0,191,128,240,176,288,384,1840,5111,6806,1.664,medium,medium,small,80.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/562.png,cvc_seq_27,1,52,171,134,249,288,384,5262,14617,18214,4.758,large,medium,medium,136.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/563.png,cvc_seq_27,0,209,169,356,281,288,384,12350,34306,46456,11.167,large,large,large,209.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/564.png,cvc_seq_27,0,186,106,358,247,288,384,13382,37172,68239,12.1,large,large,large,217.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/565.png,cvc_seq_27,0,224,112,268,158,288,384,1667,4631,5875,1.507,medium,medium,small,76.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/565.png,cvc_seq_27,1,82,167,187,251,288,384,7713,21425,25028,6.974,large,medium,medium,165.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/566.png,cvc_seq_27,0,157,85,194,118,288,384,842,2339,3589,0.761,medium,small,small,54.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/566.png,cvc_seq_27,1,42,102,107,156,288,384,2630,7306,10083,2.378,medium,medium,medium,96.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/567.png,cvc_seq_27,0,174,96,210,128,288,384,831,2308,3392,0.751,medium,small,small,54.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/567.png,cvc_seq_27,1,59,112,133,162,288,384,2795,7764,10625,2.527,medium,medium,medium,99.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/568.png,cvc_seq_27,0,198,122,226,148,288,384,567,1575,2175,0.513,medium,small,small,44.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/568.png,cvc_seq_27,1,122,145,164,179,288,384,788,2189,4181,0.713,medium,small,small,52.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/569.png,cvc_seq_27,0,140,126,168,154,288,384,581,1614,2336,0.525,medium,small,small,45.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/569.png,cvc_seq_27,1,52,142,103,188,288,384,1960,5444,6789,1.772,medium,medium,small,83.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/57.png,cvc_seq_3,0,231,176,269,218,288,384,1354,3761,4658,1.224,medium,medium,small,69.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/570.png,cvc_seq_27,0,102,131,146,176,288,384,1428,3967,5750,1.291,medium,medium,small,71.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/570.png,cvc_seq_27,1,42,157,60,212,288,384,575,1597,2956,0.52,medium,small,small,45.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/571.png,cvc_seq_27,0,189,108,223,156,288,384,966,2683,4764,0.873,medium,small,small,58.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/571.png,cvc_seq_27,1,74,125,149,180,288,384,3172,8811,11822,2.868,medium,medium,medium,105.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/572.png,cvc_seq_28,0,261,85,352,153,288,384,4436,12322,17633,4.011,large,medium,medium,125.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/573.png,cvc_seq_28,0,279,93,345,147,288,384,2464,6844,10236,2.228,medium,medium,medium,93.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/574.png,cvc_seq_28,0,270,108,341,158,288,384,2261,6281,10200,2.044,medium,medium,medium,89.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/575.png,cvc_seq_28,0,169,27,280,113,288,384,4562,12672,27067,4.125,large,medium,medium,127.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/576.png,cvc_seq_28,0,59,23,274,109,288,384,5649,15692,52200,5.108,large,medium,large,141.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/577.png,cvc_seq_28,0,77,13,293,103,288,384,5574,15483,54853,5.04,large,medium,large,140.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/578.png,cvc_seq_28,0,126,14,299,88,288,384,5522,15339,36250,4.993,large,medium,medium,139.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/579.png,cvc_seq_28,0,73,13,332,117,288,384,12943,35953,75833,11.703,large,large,large,214.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/58.png,cvc_seq_3,0,247,138,285,183,288,384,1341,3725,4983,1.213,medium,medium,small,68.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/580.png,cvc_seq_28,0,59,13,328,126,288,384,15644,43456,85500,14.146,large,large,large,235.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/581.png,cvc_seq_28,0,43,13,303,135,288,384,18509,51414,89175,16.736,large,large,large,255.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/582.png,cvc_seq_28,0,189,86,305,184,288,384,8712,24200,32175,7.878,large,medium,medium,175.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/583.png,cvc_seq_28,0,232,102,311,184,288,384,5130,14250,18444,4.639,large,medium,medium,134.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/584.png,cvc_seq_28,0,250,128,320,186,288,384,3078,8550,11636,2.783,medium,medium,medium,104.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/585.png,cvc_seq_28,0,263,120,332,178,288,384,2415,6708,11472,2.184,medium,medium,medium,92.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/586.png,cvc_seq_28,0,232,96,318,166,288,384,4440,12333,17158,4.015,large,medium,medium,125.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/587.png,cvc_seq_28,0,252,103,315,157,288,384,2559,7108,9778,2.314,medium,medium,small,95.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/588.png,cvc_seq_28,0,255,105,311,155,288,384,2184,6067,8075,1.975,medium,medium,small,87.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/589.png,cvc_seq_28,0,251,75,309,129,288,384,2450,6806,9014,2.215,medium,medium,small,93.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/59.png,cvc_seq_3,0,251,194,285,237,288,384,1155,3208,4278,1.044,medium,medium,small,63.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/590.png,cvc_seq_28,0,211,87,268,135,288,384,2147,5964,7894,1.941,medium,medium,small,87.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/591.png,cvc_seq_28,0,210,85,265,130,288,384,1963,5453,7156,1.775,medium,medium,small,83.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/592.png,cvc_seq_29,0,173,214,286,272,288,384,4798,13328,18683,4.338,large,medium,medium,130.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/593.png,cvc_seq_29,0,179,206,285,265,288,384,4523,12564,17833,4.09,large,medium,medium,126.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/594.png,cvc_seq_29,0,182,185,289,241,288,384,4399,12219,17100,3.978,large,medium,medium,124.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/595.png,cvc_seq_29,0,171,167,264,211,288,384,2816,7822,11750,2.546,medium,medium,medium,99.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/596.png,cvc_seq_29,0,168,194,245,231,288,384,2101,5836,8233,1.9,medium,medium,small,86.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/597.png,cvc_seq_29,0,176,188,239,214,288,384,1114,3094,4800,1.007,medium,medium,small,62.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/598.png,cvc_seq_29,0,175,214,260,254,288,384,2590,7194,9794,2.342,medium,medium,small,95.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/599.png,cvc_seq_29,0,176,204,267,256,288,384,3690,10250,13544,3.337,large,medium,medium,114.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/6.png,cvc_seq_1,0,40,101,215,279,288,384,20355,56542,87511,18.405,large,large,large,268.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/60.png,cvc_seq_3,0,242,81,294,148,288,384,2734,7594,10011,2.472,medium,medium,medium,98.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/600.png,cvc_seq_29,0,105,201,243,279,288,384,8216,22822,30503,7.429,large,medium,medium,170.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/601.png,cvc_seq_29,0,117,200,238,265,288,384,5975,16597,22367,5.403,large,medium,medium,145.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/602.png,cvc_seq_29,0,112,186,240,252,288,384,6334,17594,24008,5.727,large,medium,medium,149.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/603.png,cvc_seq_29,0,107,155,249,224,288,384,7524,20900,27806,6.803,large,medium,medium,163.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/604.png,cvc_seq_29,0,102,160,245,224,288,384,6577,18269,26000,5.947,large,medium,medium,152.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/605.png,cvc_seq_29,0,130,80,176,169,288,384,2823,7842,11750,2.553,medium,medium,medium,99.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/606.png,cvc_seq_29,0,106,115,164,208,288,384,3496,9711,15406,3.161,large,medium,medium,111.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/607.png,cvc_seq_29,0,115,131,149,200,288,384,1955,5431,6806,1.768,medium,medium,small,83.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/608.png,cvc_seq_29,0,147,170,240,208,288,384,2792,7756,10183,2.525,medium,medium,medium,99.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/609.png,cvc_seq_29,0,139,176,249,227,288,384,4095,11375,16033,3.703,large,medium,medium,120.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/61.png,cvc_seq_3,0,286,57,335,112,288,384,2189,6081,7778,1.979,medium,medium,small,88.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/610.png,cvc_seq_29,0,177,203,286,252,288,384,4264,11844,15278,3.856,large,medium,medium,122.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/611.png,cvc_seq_29,0,147,203,253,249,288,384,3978,11050,13969,3.597,large,medium,medium,118.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/612.png,cvc_seq_29,0,155,194,233,227,288,384,2136,5933,7461,1.931,medium,medium,small,86.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/62.png,cvc_seq_3,0,261,139,299,191,288,384,1391,3864,5742,1.258,medium,medium,small,70.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/63.png,cvc_seq_3,0,261,140,302,185,288,384,1497,4158,5367,1.354,medium,medium,small,72.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/64.png,cvc_seq_3,0,283,150,319,193,288,384,1261,3503,4522,1.14,medium,medium,small,66.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/65.png,cvc_seq_3,0,287,149,326,191,288,384,1368,3800,4778,1.237,medium,medium,small,69.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/66.png,cvc_seq_3,0,289,177,329,224,288,384,1601,4447,5467,1.448,medium,medium,small,75.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/67.png,cvc_seq_3,0,300,163,346,208,288,384,1715,4764,6006,1.551,medium,medium,small,77.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/68.png,cvc_seq_4,0,104,195,235,277,288,384,6589,18303,30433,5.958,large,medium,medium,152.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/69.png,cvc_seq_4,0,136,173,173,217,288,384,1357,3769,4750,1.227,medium,medium,small,69.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/7.png,cvc_seq_1,0,40,100,236,279,288,384,23387,64964,98500,21.147,large,large,large,287.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/70.png,cvc_seq_4,0,152,143,199,178,288,384,1165,3236,4800,1.053,medium,medium,small,64.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/70.png,cvc_seq_4,1,79,207,142,249,288,384,1884,5233,7644,1.704,medium,medium,small,81.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/71.png,cvc_seq_4,0,111,165,130,182,288,384,270,750,1000,0.244,small,small,small,30.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/71.png,cvc_seq_4,1,80,203,118,224,288,384,603,1675,2383,0.545,medium,small,small,46.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/72.png,cvc_seq_4,0,131,110,151,126,288,384,289,803,992,0.261,small,small,small,32.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/72.png,cvc_seq_4,1,96,142,141,170,288,384,993,2758,3706,0.898,medium,small,small,59.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/72.png,cvc_seq_4,2,232,208,292,242,288,384,1582,4394,5931,1.43,medium,medium,small,74.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/73.png,cvc_seq_4,0,144,73,171,99,288,384,516,1433,2100,0.467,medium,small,small,42.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/73.png,cvc_seq_4,1,127,114,175,155,288,384,1267,3519,5717,1.146,medium,medium,small,66.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/73.png,cvc_seq_4,2,296,213,341,251,288,384,1334,3706,4983,1.206,medium,medium,small,68.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/74.png,cvc_seq_4,0,84,94,99,109,288,384,190,528,711,0.172,small,small,small,25.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/74.png,cvc_seq_4,1,61,122,96,158,288,384,816,2267,3700,0.738,medium,small,small,53.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/74.png,cvc_seq_4,2,188,223,254,256,288,384,1738,4828,6328,1.572,medium,medium,small,78.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/75.png,cvc_seq_4,0,83,93,98,108,288,384,197,547,711,0.178,small,small,small,26.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/75.png,cvc_seq_4,1,59,120,96,152,288,384,748,2078,3483,0.676,medium,small,small,51.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/75.png,cvc_seq_4,2,187,217,265,248,288,384,1772,4922,7022,1.602,medium,medium,small,79.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/76.png,cvc_seq_4,0,181,171,206,203,288,384,704,1956,2383,0.637,medium,small,small,49.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/76.png,cvc_seq_4,1,133,228,175,265,288,384,1206,3350,4539,1.09,medium,medium,small,65.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/77.png,cvc_seq_4,0,204,140,228,168,288,384,583,1619,2014,0.527,medium,small,small,45.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/77.png,cvc_seq_4,1,144,196,193,237,288,384,1563,4342,5833,1.413,medium,medium,small,74.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/78.png,cvc_seq_4,0,223,221,280,263,288,384,1945,5403,6928,1.759,medium,medium,small,82.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/79.png,cvc_seq_5,0,72,151,111,214,288,384,2031,5642,7111,1.836,medium,medium,small,84.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/8.png,cvc_seq_1,0,40,132,334,279,288,384,24805,68903,121278,22.429,large,large,large,296.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/80.png,cvc_seq_5,0,97,197,133,242,288,384,1290,3583,4728,1.166,medium,medium,small,67.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/81.png,cvc_seq_5,0,68,83,198,187,288,384,7399,20553,38208,6.69,large,medium,medium,161.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/82.png,cvc_seq_5,0,46,136,100,217,288,384,3625,10069,12528,3.278,large,medium,medium,113.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/83.png,cvc_seq_5,0,68,121,182,227,288,384,8063,22397,34181,7.291,large,medium,medium,168.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/84.png,cvc_seq_5,0,81,77,151,168,288,384,5250,14583,18144,4.747,large,medium,medium,136.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/85.png,cvc_seq_5,0,78,43,158,135,288,384,5832,16200,20925,5.273,large,medium,medium,143.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/86.png,cvc_seq_5,0,76,105,159,202,288,384,6107,16964,22867,5.522,large,medium,medium,147.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/87.png,cvc_seq_5,0,83,29,169,130,288,384,6394,17761,24650,5.782,large,medium,medium,150.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/88.png,cvc_seq_5,0,78,104,150,181,288,384,4514,12539,15817,4.082,large,medium,medium,126.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/89.png,cvc_seq_5,0,87,67,161,151,288,384,4856,13489,17708,4.391,large,medium,medium,131.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/9.png,cvc_seq_1,0,40,175,306,279,288,384,14241,39558,77875,12.877,large,large,large,224.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/90.png,cvc_seq_5,0,100,62,178,148,288,384,5098,14161,19092,4.61,large,medium,medium,134.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/91.png,cvc_seq_5,0,117,53,193,136,288,384,4747,13186,17967,4.292,large,medium,medium,129.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/92.png,cvc_seq_5,0,179,40,241,121,288,384,3957,10992,14350,3.578,large,medium,medium,118.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/93.png,cvc_seq_5,0,84,131,146,210,288,384,3912,10867,14000,3.537,large,medium,medium,117.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/94.png,cvc_seq_5,0,108,60,173,152,288,384,4437,12325,17050,4.012,large,medium,medium,125.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/95.png,cvc_seq_5,0,122,35,186,124,288,384,4552,12644,16250,4.116,large,medium,medium,126.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/96.png,cvc_seq_5,0,135,27,198,111,288,384,4236,11767,15111,3.83,large,medium,medium,122.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/97.png,cvc_seq_5,0,100,64,180,127,288,384,3380,9389,14400,3.056,large,medium,medium,109.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/98.png,cvc_seq_5,0,110,95,230,199,288,384,9920,27556,35292,8.97,large,large,medium,187.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/99.png,cvc_seq_5,0,71,106,172,195,288,384,7304,20289,25500,6.604,large,medium,medium,160.7
ETIS-Larib,/home/samsul/Documents/Polyp Detection/ETIS-LaribPolypDB/images/118.png,etis,0,514,427,1066,881,966,1225,184801,50442,68679,15.617,large,large,large,253.4
ETIS-Larib,/home/samsul/Documents/Polyp Detection/ETIS-LaribPolypDB/images/151.png,etis,0,690,147,851,267,966,1225,11942,3260,5350,1.009,medium,large,small,64.4
ETIS-Larib,/home/samsul/Documents/Polyp Detection/ETIS-LaribPolypDB/images/106.png,etis,0,8,364,305,756,966,1225,95009,25933,31967,8.029,large,large,medium,181.7
ETIS-Larib,/home/samsul/Documents/Polyp Detection/ETIS-LaribPolypDB/images/114.png,etis,0,511,407,1092,886,966,1225,203966,55673,76252,17.236,large,large,large,266.2
ETIS-Larib,/home/samsul/Documents/Polyp Detection/ETIS-LaribPolypDB/images/108.png,etis,0,82,470,397,837,966,1225,94603,25822,31741,7.995,large,large,medium,181.3
ETIS-Larib,/home/samsul/Documents/Polyp Detection/ETIS-LaribPolypDB/images/13.png,etis,0,529,226,841,838,966,1225,92739,25313,52371,7.837,large,large,large,179.5
ETIS-Larib,/home/samsul/Documents/Polyp Detection/ETIS-LaribPolypDB/images/191.png,etis,0,799,351,829,404,966,1225,1257,343,457,0.106,small,medium,small,20.9
ETIS-Larib,/home/samsul/Documents/Polyp Detection/ETIS-LaribPolypDB/images/134.png,etis,0,459,415,607,627,966,1225,23259,6349,8663,1.966,medium,large,small,89.9
ETIS-Larib,/home/samsul/Documents/Polyp Detection/ETIS-LaribPolypDB/images/72.png,etis,0,409,748,495,841,966,1225,5885,1606,2232,0.497,medium,medium,small,45.2
