dataset,image,mask,group_id,n_polyp,has_polyp,img_h,img_w
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2r91dg2k090801bh0xzbxk.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2r91dg2k090801bh0xzbxk.jpg,kvasir,1,1,1070,1348
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6uzxk0v83p0801rcwnexdu.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6uzxk0v83p0801rcwnexdu.jpg,kvasir,1,1,547,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju84dsvaklpx098750hp83x4.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju84dsvaklpx098750hp83x4.jpg,kvasir,1,1,530,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju32fhnhbds40799broyoptc.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju32fhnhbds40799broyoptc.jpg,kvasir,1,1,530,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1cj3f0qi5n0993ut8f49rj.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1cj3f0qi5n0993ut8f49rj.jpg,kvasir,1,1,530,616
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju84ih17kp5l09876bkooocl.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju84ih17kp5l09876bkooocl.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2oq5570avm079959o20op1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2oq5570avm079959o20op1.jpg,kvasir,1,1,547,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2ycp1u8g2r0799jslnp7cz.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2ycp1u8g2r0799jslnp7cz.jpg,kvasir,1,1,531,617
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju43h43am1dy08176gwfhmnt.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju43h43am1dy08176gwfhmnt.jpg,kvasir,1,1,530,594
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8djdqztu6408506pzhlo18.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8djdqztu6408506pzhlo18.jpg,kvasir,1,1,530,611
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6vta3kvazg0817qbeppjtm.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6vta3kvazg0817qbeppjtm.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3u4lxmg59o0755rz42b9en.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3u4lxmg59o0755rz42b9en.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cjyzurzvohqnr0794es1itzek.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cjyzurzvohqnr0794es1itzek.jpg,kvasir,1,1,576,720
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3v664kh0px0818y4y7wolf.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3v664kh0px0818y4y7wolf.jpg,kvasir,1,1,531,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7cp6dw244p0818gncdol4m.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7cp6dw244p0818gncdol4m.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju77re6fz5bb0817vp9redjg.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju77re6fz5bb0817vp9redjg.jpg,kvasir,1,1,530,443
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju77u1sjz77b0817ft44r3fk.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju77u1sjz77b0817ft44r3fk.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju42u5bjlvi10801dc13sskp.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju42u5bjlvi10801dc13sskp.jpg,kvasir,1,1,528,541
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8bm24yrrdp081829mbo8ic.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8bm24yrrdp081829mbo8ic.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju888fr7nveu0818r9uwtiit.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju888fr7nveu0818r9uwtiit.jpg,kvasir,1,1,530,571
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7db7lp2f400755tntd1ohf.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7db7lp2f400755tntd1ohf.jpg,kvasir,1,1,522,612
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2qqn5ys4uo0988ewrt2ip2.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2qqn5ys4uo0988ewrt2ip2.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1dfeupuzlw0835gnxip369.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1dfeupuzlw0835gnxip369.jpg,kvasir,1,1,1070,1348
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3uz4o6gr9z0850lhxyxvsj.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3uz4o6gr9z0850lhxyxvsj.jpg,kvasir,1,1,1070,1348
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/ck2bxknhjvs1x0794iogrq49k.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/ck2bxknhjvs1x0794iogrq49k.jpg,kvasir,2,1,528,603
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1fuoa4wmc50835qfd11sp9.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1fuoa4wmc50835qfd11sp9.jpg,kvasir,1,1,528,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2xbk0080y80801eghyddi2.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2xbk0080y80801eghyddi2.jpg,kvasir,1,1,529,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju87r56lnkyp0755hz30leew.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju87r56lnkyp0755hz30leew.jpg,kvasir,1,1,429,566
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju84ffdzkrjn08183jh1fxmb.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju84ffdzkrjn08183jh1fxmb.jpg,kvasir,1,1,529,616
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3v72v5h1qz0818fggilwtq.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3v72v5h1qz0818fggilwtq.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju14hjh2ob2o0835ouz3r5aa.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju14hjh2ob2o0835ouz3r5aa.jpg,kvasir,1,1,546,609
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2rmd2rsw9g09888hh1efu0.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2rmd2rsw9g09888hh1efu0.jpg,kvasir,1,1,531,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6vvxsev9y30987kespucdg.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6vvxsev9y30987kespucdg.jpg,kvasir,1,1,475,620
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2osuru0ki00855txo0n3uu.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2osuru0ki00855txo0n3uu.jpg,kvasir,1,1,528,594
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju88t4fvokxf07558ymyh281.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju88t4fvokxf07558ymyh281.jpg,kvasir,1,1,530,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6ywm40wdbo0987pbftsvtg.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6ywm40wdbo0987pbftsvtg.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2yv4imv6cz099314jveiib.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2yv4imv6cz099314jveiib.jpg,kvasir,1,1,529,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2qz06823a40878ojcz9ccx.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2qz06823a40878ojcz9ccx.jpg,kvasir,1,1,530,603
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8c5zcbsdfz0801o5t6jag1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8c5zcbsdfz0801o5t6jag1.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5wqonpm0e60801z88ewmy1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5wqonpm0e60801z88ewmy1.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju40sdwukv3k0755y99ug1k8.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju40sdwukv3k0755y99ug1k8.jpg,kvasir,1,1,528,615
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6v3bb2v7xo085090blubyw.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6v3bb2v7xo085090blubyw.jpg,kvasir,2,1,547,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8dic9mtppa0987swn23wbc.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8dic9mtppa0987swn23wbc.jpg,kvasir,1,1,531,611
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5uzmaol56l0817flxh4w9p.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5uzmaol56l0817flxh4w9p.jpg,kvasir,1,1,529,623
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju88y1mwoln50871emyfny1g.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju88y1mwoln50871emyfny1g.jpg,kvasir,1,1,529,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju85fc11ljr40818edpb0inh.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju85fc11ljr40818edpb0inh.jpg,kvasir,1,1,528,607
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8bop5jrsid08716i24fqda.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8bop5jrsid08716i24fqda.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1h5w4wxajx0835mc954kxy.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1h5w4wxajx0835mc954kxy.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5ygh1zmmdi0755uod5e17i.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5ygh1zmmdi0755uod5e17i.jpg,kvasir,1,1,530,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dhpsc2dnn0818025m6857.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7dhpsc2dnn0818025m6857.jpg,kvasir,1,1,531,554
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1c8ffau5770835g0g343o8.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1c8ffau5770835g0g343o8.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2zdvjn9h7r08553cp4eed5.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2zdvjn9h7r08553cp4eed5.jpg,kvasir,1,1,415,401
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7csvlb22fr0850lvm45n3x.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7csvlb22fr0850lvm45n3x.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju40m0rjkpw80871z6n6yg1u.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju40m0rjkpw80871z6n6yg1u.jpg,kvasir,2,1,528,586
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dvl5m2n4t0755hlnnjjet.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7dvl5m2n4t0755hlnnjjet.jpg,kvasir,1,1,530,537
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju77196iyshb0850ycbto50a.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju77196iyshb0850ycbto50a.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju18kevfrojc0835bn90f1in.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju18kevfrojc0835bn90f1in.jpg,kvasir,1,1,528,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6wuojavt740818b5qcv3iw.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6wuojavt740818b5qcv3iw.jpg,kvasir,1,1,530,599
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju45ty6zn9oz0850qy4qnck1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju45ty6zn9oz0850qy4qnck1.jpg,kvasir,1,1,531,551
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5von04litr08718j8po40a.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5von04litr08718j8po40a.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju18849rrsgr0988p90hkygb.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju18849rrsgr0988p90hkygb.jpg,kvasir,1,1,528,619
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju30j1rgadut0801vuyrsnt8.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju30j1rgadut0801vuyrsnt8.jpg,kvasir,1,1,530,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cjz14qsk2wci60794un9ozwmw.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cjz14qsk2wci60794un9ozwmw.jpg,kvasir,1,1,576,720
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5c7oijaqmq09878qwgqv8n.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5c7oijaqmq09878qwgqv8n.jpg,kvasir,1,1,546,547
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju83k8fyjsxr0817d6nxs6r4.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju83k8fyjsxr0817d6nxs6r4.jpg,kvasir,1,1,528,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju85je7vlht70817c9jcjwi4.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju85je7vlht70817c9jcjwi4.jpg,kvasir,1,1,1011,1220
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju324q101fhe08350wae9cif.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju324q101fhe08350wae9cif.jpg,kvasir,1,1,530,618
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7d3oc82cho0755dajlwldz.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7d3oc82cho0755dajlwldz.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7atnm31if40817pqclnjer.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7atnm31if40817pqclnjer.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju32csyfblyh080170aa3x5p.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju32csyfblyh080170aa3x5p.jpg,kvasir,1,1,547,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5wuhm1lwm40987vugqn3vv.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5wuhm1lwm40987vugqn3vv.jpg,kvasir,1,1,530,613
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2top2ruxxy0988p1svx36g.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2top2ruxxy0988p1svx36g.jpg,kvasir,1,1,530,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2zi4l09f5807991s8do2b2.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2zi4l09f5807991s8do2b2.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju14g8o4xui30878gkgbrvqj.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju14g8o4xui30878gkgbrvqj.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dxffn2eam0817qxosfwch.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7dxffn2eam0817qxosfwch.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju33231uy4gi0993qc7b1jch.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju33231uy4gi0993qc7b1jch.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2nsmwjlzyl0993jl80chvz.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2nsmwjlzyl0993jl80chvz.jpg,kvasir,1,1,547,625
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5x7iskmad90818frchyfwd.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5x7iskmad90818frchyfwd.jpg,kvasir,1,1,483,522
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju0rx1idathl0835detmsp84.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju0rx1idathl0835detmsp84.jpg,kvasir,1,1,528,617
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1erep75us208553i4ofwwe.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1erep75us208553i4ofwwe.jpg,kvasir,1,1,547,613
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1f15k3w4ct0835cmde6ypo.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1f15k3w4ct0835cmde6ypo.jpg,kvasir,1,1,547,572
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2phaksnahz0993yxogjcpv.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2phaksnahz0993yxogjcpv.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju320gyvbch60801v2amdi2g.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju320gyvbch60801v2amdi2g.jpg,kvasir,1,1,503,616
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5k503sfa5f0871lx0rpu5y.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5k503sfa5f0871lx0rpu5y.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6vucxvvlda0755j7msqnya.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6vucxvvlda0755j7msqnya.jpg,kvasir,2,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2trtjf4qjd0878a2zle9v9.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2trtjf4qjd0878a2zle9v9.jpg,kvasir,1,1,528,598
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju77j66ez52p08019xygi0co.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju77j66ez52p08019xygi0co.jpg,kvasir,1,1,530,613
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1b75x63ddl0799sdp0i2j3.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1b75x63ddl0799sdp0i2j3.jpg,kvasir,1,1,530,549
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8c5mxls96t0850wvkvsity.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8c5mxls96t0850wvkvsity.jpg,kvasir,1,1,531,609
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7aqkue1i2k09879uzcpt8r.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7aqkue1i2k09879uzcpt8r.jpg,kvasir,1,1,530,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8dn0c3u2v50801k8rvq02f.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8dn0c3u2v50801k8rvq02f.jpg,kvasir,1,1,1070,1348
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3tp94kfstl08181awh6z49.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3tp94kfstl08181awh6z49.jpg,kvasir,1,1,530,593
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5o4pk9h0720755lgp9jq8m.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5o4pk9h0720755lgp9jq8m.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju41r6v2lcww0871ps8k8pf5.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju41r6v2lcww0871ps8k8pf5.jpg,kvasir,1,1,529,594
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dymur2od30755eg8yv2ht.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7dymur2od30755eg8yv2ht.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8bysfgrzkl081786jwac09.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8bysfgrzkl081786jwac09.jpg,kvasir,1,1,471,619
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju34ymm8d6700799uop0cw33.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju34ymm8d6700799uop0cw33.jpg,kvasir,1,1,531,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dz5yy2i7z0801ausi7rna.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7dz5yy2i7z0801ausi7rna.jpg,kvasir,1,1,529,619
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1d31sp4d4k0878r3fr02ul.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1d31sp4d4k0878r3fr02ul.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3y0pjrj1c30755nxekxccj.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3y0pjrj1c30755nxekxccj.jpg,kvasir,1,1,531,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/ck2bxlujamu330725szlc2jdu.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/ck2bxlujamu330725szlc2jdu.jpg,kvasir,1,1,576,720
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju33eqwbcch208012jikwdky.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju33eqwbcch208012jikwdky.jpg,kvasir,1,1,547,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju83h9ysjwe808716nt35oah.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju83h9ysjwe808716nt35oah.jpg,kvasir,1,1,531,571
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju76erapykj30871x5eaxh4q.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju76erapykj30871x5eaxh4q.jpg,kvasir,1,1,529,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6us80mv1b50871ebyq2wxa.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6us80mv1b50871ebyq2wxa.jpg,kvasir,1,1,530,562
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1hirfi7ekp0855q0vgm9qq.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1hirfi7ekp0855q0vgm9qq.jpg,kvasir,1,1,529,605
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju77afzlz3kp07550x5nafzs.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju77afzlz3kp07550x5nafzs.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2rkjfwoxys0993x768l1j2.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2rkjfwoxys0993x768l1j2.jpg,kvasir,1,1,401,597
