dataset,image_path,mask_path,group_id,grouping_level,split
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6v5ilsv8hk0850rb5sgh6o.jpg,C:\VISKOM\kvasir-seg\masks\cju6v5ilsv8hk0850rb5sgh6o.jpg,KvasirSEG_cju6v5ilsv8hk0850rb5sgh6o,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6v6g6kvdw007552x6mb0po.jpg,C:\VISKOM\kvasir-seg\masks\cju6v6g6kvdw007552x6mb0po.jpg,KvasirSEG_cju6v6g6kvdw007552x6mb0po,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6vgdmivcvb08018fra5lnv.jpg,C:\VISKOM\kvasir-seg\masks\cju6vgdmivcvb08018fra5lnv.jpg,KvasirSEG_cju6vgdmivcvb08018fra5lnv,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6vifjlv55z0987un6y4zdo.jpg,C:\VISKOM\kvasir-seg\masks\cju6vifjlv55z0987un6y4zdo.jpg,KvasirSEG_cju6vifjlv55z0987un6y4zdo,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6vqarjv7yo0987q4b1btk1.jpg,C:\VISKOM\kvasir-seg\masks\cju6vqarjv7yo0987q4b1btk1.jpg,KvasirSEG_cju6vqarjv7yo0987q4b1btk1,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6vrs1ov8cr098788h8gs6j.jpg,C:\VISKOM\kvasir-seg\masks\cju6vrs1ov8cr098788h8gs6j.jpg,KvasirSEG_cju6vrs1ov8cr098788h8gs6j,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6vta3kvazg0817qbeppjtm.jpg,C:\VISKOM\kvasir-seg\masks\cju6vta3kvazg0817qbeppjtm.jpg,KvasirSEG_cju6vta3kvazg0817qbeppjtm,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6vucxvvlda0755j7msqnya.jpg,C:\VISKOM\kvasir-seg\masks\cju6vucxvvlda0755j7msqnya.jpg,KvasirSEG_cju6vucxvvlda0755j7msqnya,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6vvb8svhed0801jjcquh5e.jpg,C:\VISKOM\kvasir-seg\masks\cju6vvb8svhed0801jjcquh5e.jpg,KvasirSEG_cju6vvb8svhed0801jjcquh5e,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6vvxsev9y30987kespucdg.jpg,C:\VISKOM\kvasir-seg\masks\cju6vvxsev9y30987kespucdg.jpg,KvasirSEG_cju6vvxsev9y30987kespucdg,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6w733bveoz0817e600tw72.jpg,C:\VISKOM\kvasir-seg\masks\cju6w733bveoz0817e600tw72.jpg,KvasirSEG_cju6w733bveoz0817e600tw72,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6wi3akvn8r0801px8eligc.jpg,C:\VISKOM\kvasir-seg\masks\cju6wi3akvn8r0801px8eligc.jpg,KvasirSEG_cju6wi3akvn8r0801px8eligc,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6wjm81vgsc0987enk9n3pr.jpg,C:\VISKOM\kvasir-seg\masks\cju6wjm81vgsc0987enk9n3pr.jpg,KvasirSEG_cju6wjm81vgsc0987enk9n3pr,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6wll7wvo3y08502pagos8m.jpg,C:\VISKOM\kvasir-seg\masks\cju6wll7wvo3y08502pagos8m.jpg,KvasirSEG_cju6wll7wvo3y08502pagos8m,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6wn57mvooj0850rp78hhy7.jpg,C:\VISKOM\kvasir-seg\masks\cju6wn57mvooj0850rp78hhy7.jpg,KvasirSEG_cju6wn57mvooj0850rp78hhy7,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6wt9jvvn500871hjn3t3g0.jpg,C:\VISKOM\kvasir-seg\masks\cju6wt9jvvn500871hjn3t3g0.jpg,KvasirSEG_cju6wt9jvvn500871hjn3t3g0,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6wuojavt740818b5qcv3iw.jpg,C:\VISKOM\kvasir-seg\masks\cju6wuojavt740818b5qcv3iw.jpg,KvasirSEG_cju6wuojavt740818b5qcv3iw,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6x0yqbvxqt0755dhxislgb.jpg,C:\VISKOM\kvasir-seg\masks\cju6x0yqbvxqt0755dhxislgb.jpg,KvasirSEG_cju6x0yqbvxqt0755dhxislgb,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6x35ervu2808015c7eoqe4.jpg,C:\VISKOM\kvasir-seg\masks\cju6x35ervu2808015c7eoqe4.jpg,KvasirSEG_cju6x35ervu2808015c7eoqe4,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6x4t13vyw60755gtcf9ndu.jpg,C:\VISKOM\kvasir-seg\masks\cju6x4t13vyw60755gtcf9ndu.jpg,KvasirSEG_cju6x4t13vyw60755gtcf9ndu,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6x97w4vwua0850x0997r0a.jpg,C:\VISKOM\kvasir-seg\masks\cju6x97w4vwua0850x0997r0a.jpg,KvasirSEG_cju6x97w4vwua0850x0997r0a,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6xa0qmvzun0818xjukgncj.jpg,C:\VISKOM\kvasir-seg\masks\cju6xa0qmvzun0818xjukgncj.jpg,KvasirSEG_cju6xa0qmvzun0818xjukgncj,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6xifswvwbo0987nibtdr50.jpg,C:\VISKOM\kvasir-seg\masks\cju6xifswvwbo0987nibtdr50.jpg,KvasirSEG_cju6xifswvwbo0987nibtdr50,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6xlygpw7bs0818n691jsq4.jpg,C:\VISKOM\kvasir-seg\masks\cju6xlygpw7bs0818n691jsq4.jpg,KvasirSEG_cju6xlygpw7bs0818n691jsq4,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6xmqd9w0250817l5kxfnsk.jpg,C:\VISKOM\kvasir-seg\masks\cju6xmqd9w0250817l5kxfnsk.jpg,KvasirSEG_cju6xmqd9w0250817l5kxfnsk,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6ywm40wdbo0987pbftsvtg.jpg,C:\VISKOM\kvasir-seg\masks\cju6ywm40wdbo0987pbftsvtg.jpg,KvasirSEG_cju6ywm40wdbo0987pbftsvtg,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6yxyt0wh080871sqpepu47.jpg,C:\VISKOM\kvasir-seg\masks\cju6yxyt0wh080871sqpepu47.jpg,KvasirSEG_cju6yxyt0wh080871sqpepu47,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6yywx1whbb0871ksgfgf9f.jpg,C:\VISKOM\kvasir-seg\masks\cju6yywx1whbb0871ksgfgf9f.jpg,KvasirSEG_cju6yywx1whbb0871ksgfgf9f,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6z1bzbwfq50817b2alatvr.jpg,C:\VISKOM\kvasir-seg\masks\cju6z1bzbwfq50817b2alatvr.jpg,KvasirSEG_cju6z1bzbwfq50817b2alatvr,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6z2616wqbk07555bvnuyr1.jpg,C:\VISKOM\kvasir-seg\masks\cju6z2616wqbk07555bvnuyr1.jpg,KvasirSEG_cju6z2616wqbk07555bvnuyr1,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6z600qwh4z081700qimgl9.jpg,C:\VISKOM\kvasir-seg\masks\cju6z600qwh4z081700qimgl9.jpg,KvasirSEG_cju6z600qwh4z081700qimgl9,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6z7e4bwgdd0987ogkzq9kt.jpg,C:\VISKOM\kvasir-seg\masks\cju6z7e4bwgdd0987ogkzq9kt.jpg,KvasirSEG_cju6z7e4bwgdd0987ogkzq9kt,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju6z9a9kwsl007552s49rx6i.jpg,C:\VISKOM\kvasir-seg\masks\cju6z9a9kwsl007552s49rx6i.jpg,KvasirSEG_cju6z9a9kwsl007552s49rx6i,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju76erapykj30871x5eaxh4q.jpg,C:\VISKOM\kvasir-seg\masks\cju76erapykj30871x5eaxh4q.jpg,KvasirSEG_cju76erapykj30871x5eaxh4q,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju76l27oyrw907551ri2a7fl.jpg,C:\VISKOM\kvasir-seg\masks\cju76l27oyrw907551ri2a7fl.jpg,KvasirSEG_cju76l27oyrw907551ri2a7fl,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju76lsehyia10987u54vn8rb.jpg,C:\VISKOM\kvasir-seg\masks\cju76lsehyia10987u54vn8rb.jpg,KvasirSEG_cju76lsehyia10987u54vn8rb,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju76o55nymqd0871h31sph9w.jpg,C:\VISKOM\kvasir-seg\masks\cju76o55nymqd0871h31sph9w.jpg,KvasirSEG_cju76o55nymqd0871h31sph9w,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77196iyshb0850ycbto50a.jpg,C:\VISKOM\kvasir-seg\masks\cju77196iyshb0850ycbto50a.jpg,KvasirSEG_cju77196iyshb0850ycbto50a,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju772304yw5t0818vbw8kkjf.jpg,C:\VISKOM\kvasir-seg\masks\cju772304yw5t0818vbw8kkjf.jpg,KvasirSEG_cju772304yw5t0818vbw8kkjf,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju773hsyyosz0817pk1e7sjq.jpg,C:\VISKOM\kvasir-seg\masks\cju773hsyyosz0817pk1e7sjq.jpg,KvasirSEG_cju773hsyyosz0817pk1e7sjq,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju774fmayxif0818u2g79usw.jpg,C:\VISKOM\kvasir-seg\masks\cju774fmayxif0818u2g79usw.jpg,KvasirSEG_cju774fmayxif0818u2g79usw,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7787c5yy3l080159mwqsnj.jpg,C:\VISKOM\kvasir-seg\masks\cju7787c5yy3l080159mwqsnj.jpg,KvasirSEG_cju7787c5yy3l080159mwqsnj,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77afzlz3kp07550x5nafzs.jpg,C:\VISKOM\kvasir-seg\masks\cju77afzlz3kp07550x5nafzs.jpg,KvasirSEG_cju77afzlz3kp07550x5nafzs,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77b3wyz4160755qis4ljsb.jpg,C:\VISKOM\kvasir-seg\masks\cju77b3wyz4160755qis4ljsb.jpg,KvasirSEG_cju77b3wyz4160755qis4ljsb,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77bvg0yv4r0987yh60xmjo.jpg,C:\VISKOM\kvasir-seg\masks\cju77bvg0yv4r0987yh60xmjo.jpg,KvasirSEG_cju77bvg0yv4r0987yh60xmjo,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77g99iyxc00817zqi2ppor.jpg,C:\VISKOM\kvasir-seg\masks\cju77g99iyxc00817zqi2ppor.jpg,KvasirSEG_cju77g99iyxc00817zqi2ppor,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77idwfz36d0871tzfzz51i.jpg,C:\VISKOM\kvasir-seg\masks\cju77idwfz36d0871tzfzz51i.jpg,KvasirSEG_cju77idwfz36d0871tzfzz51i,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77j66ez52p08019xygi0co.jpg,C:\VISKOM\kvasir-seg\masks\cju77j66ez52p08019xygi0co.jpg,KvasirSEG_cju77j66ez52p08019xygi0co,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77k828z46w0871r0avuoo9.jpg,C:\VISKOM\kvasir-seg\masks\cju77k828z46w0871r0avuoo9.jpg,KvasirSEG_cju77k828z46w0871r0avuoo9,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77q10sz9ug0801449wu1nu.jpg,C:\VISKOM\kvasir-seg\masks\cju77q10sz9ug0801449wu1nu.jpg,KvasirSEG_cju77q10sz9ug0801449wu1nu,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77re6fz5bb0817vp9redjg.jpg,C:\VISKOM\kvasir-seg\masks\cju77re6fz5bb0817vp9redjg.jpg,KvasirSEG_cju77re6fz5bb0817vp9redjg,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77t0razbvm080106o56289.jpg,C:\VISKOM\kvasir-seg\masks\cju77t0razbvm080106o56289.jpg,KvasirSEG_cju77t0razbvm080106o56289,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77u1sjz77b0817ft44r3fk.jpg,C:\VISKOM\kvasir-seg\masks\cju77u1sjz77b0817ft44r3fk.jpg,KvasirSEG_cju77u1sjz77b0817ft44r3fk,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju77vvcwzcm50850lzoykuva.jpg,C:\VISKOM\kvasir-seg\masks\cju77vvcwzcm50850lzoykuva.jpg,KvasirSEG_cju77vvcwzcm50850lzoykuva,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju783tmkzkqu081803g7q5vk.jpg,C:\VISKOM\kvasir-seg\masks\cju783tmkzkqu081803g7q5vk.jpg,KvasirSEG_cju783tmkzkqu081803g7q5vk,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju784jpdzeae0987q5ypq883.jpg,C:\VISKOM\kvasir-seg\masks\cju784jpdzeae0987q5ypq883.jpg,KvasirSEG_cju784jpdzeae0987q5ypq883,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju785htizjzo08017tvlhtg4.jpg,C:\VISKOM\kvasir-seg\masks\cju785htizjzo08017tvlhtg4.jpg,KvasirSEG_cju785htizjzo08017tvlhtg4,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju787jnjzjuj0871p94nck9g.jpg,C:\VISKOM\kvasir-seg\masks\cju787jnjzjuj0871p94nck9g.jpg,KvasirSEG_cju787jnjzjuj0871p94nck9g,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7adqyj1jcx08712r1ro5gx.jpg,C:\VISKOM\kvasir-seg\masks\cju7adqyj1jcx08712r1ro5gx.jpg,KvasirSEG_cju7adqyj1jcx08712r1ro5gx,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7ae7bq1f820987toc8si1d.jpg,C:\VISKOM\kvasir-seg\masks\cju7ae7bq1f820987toc8si1d.jpg,KvasirSEG_cju7ae7bq1f820987toc8si1d,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7aez2x1jtj0871ztezs3oi.jpg,C:\VISKOM\kvasir-seg\masks\cju7aez2x1jtj0871ztezs3oi.jpg,KvasirSEG_cju7aez2x1jtj0871ztezs3oi,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7afqon1ip40850ue2308b6.jpg,C:\VISKOM\kvasir-seg\masks\cju7afqon1ip40850ue2308b6.jpg,KvasirSEG_cju7afqon1ip40850ue2308b6,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7agj961l2r0818z29iq8yn.jpg,C:\VISKOM\kvasir-seg\masks\cju7agj961l2r0818z29iq8yn.jpg,KvasirSEG_cju7agj961l2r0818z29iq8yn,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7ahtkb1jr90801jck4kbds.jpg,C:\VISKOM\kvasir-seg\masks\cju7ahtkb1jr90801jck4kbds.jpg,KvasirSEG_cju7ahtkb1jr90801jck4kbds,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7aifyo1p3n07552nxjx51f.jpg,C:\VISKOM\kvasir-seg\masks\cju7aifyo1p3n07552nxjx51f.jpg,KvasirSEG_cju7aifyo1p3n07552nxjx51f,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7ajnbo1gvm098749rdouk0.jpg,C:\VISKOM\kvasir-seg\masks\cju7ajnbo1gvm098749rdouk0.jpg,KvasirSEG_cju7ajnbo1gvm098749rdouk0,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7aklv31h4309871m29l4e7.jpg,C:\VISKOM\kvasir-seg\masks\cju7aklv31h4309871m29l4e7.jpg,KvasirSEG_cju7aklv31h4309871m29l4e7,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7alcgr1lsr0871riqk84z7.jpg,C:\VISKOM\kvasir-seg\masks\cju7alcgr1lsr0871riqk84z7.jpg,KvasirSEG_cju7alcgr1lsr0871riqk84z7,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7amjna1ly40871ugiokehb.jpg,C:\VISKOM\kvasir-seg\masks\cju7amjna1ly40871ugiokehb.jpg,KvasirSEG_cju7amjna1ly40871ugiokehb,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7ap09p1kz10850ldccjebj.jpg,C:\VISKOM\kvasir-seg\masks\cju7ap09p1kz10850ldccjebj.jpg,KvasirSEG_cju7ap09p1kz10850ldccjebj,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7apr0c1qqm0755s7msqot4.jpg,C:\VISKOM\kvasir-seg\masks\cju7apr0c1qqm0755s7msqot4.jpg,KvasirSEG_cju7apr0c1qqm0755s7msqot4,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7aqkue1i2k09879uzcpt8r.jpg,C:\VISKOM\kvasir-seg\masks\cju7aqkue1i2k09879uzcpt8r.jpg,KvasirSEG_cju7aqkue1i2k09879uzcpt8r,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7arvfe1ldu0850erdmphgj.jpg,C:\VISKOM\kvasir-seg\masks\cju7arvfe1ldu0850erdmphgj.jpg,KvasirSEG_cju7arvfe1ldu0850erdmphgj,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7atnm31if40817pqclnjer.jpg,C:\VISKOM\kvasir-seg\masks\cju7atnm31if40817pqclnjer.jpg,KvasirSEG_cju7atnm31if40817pqclnjer,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7avvi51iox0817ym55y6tt.jpg,C:\VISKOM\kvasir-seg\masks\cju7avvi51iox0817ym55y6tt.jpg,KvasirSEG_cju7avvi51iox0817ym55y6tt,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7awzmu1ncs0871hziy65zx.jpg,C:\VISKOM\kvasir-seg\masks\cju7awzmu1ncs0871hziy65zx.jpg,KvasirSEG_cju7awzmu1ncs0871hziy65zx,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7azuu31mia0801pf9ib5ed.jpg,C:\VISKOM\kvasir-seg\masks\cju7azuu31mia0801pf9ib5ed.jpg,KvasirSEG_cju7azuu31mia0801pf9ib5ed,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7b10ce1mnm08011c5bwyr4.jpg,C:\VISKOM\kvasir-seg\masks\cju7b10ce1mnm08011c5bwyr4.jpg,KvasirSEG_cju7b10ce1mnm08011c5bwyr4,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7b1ygu1msd0801hywhy0mc.jpg,C:\VISKOM\kvasir-seg\masks\cju7b1ygu1msd0801hywhy0mc.jpg,KvasirSEG_cju7b1ygu1msd0801hywhy0mc,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7b2l561oas0871decgslaf.jpg,C:\VISKOM\kvasir-seg\masks\cju7b2l561oas0871decgslaf.jpg,KvasirSEG_cju7b2l561oas0871decgslaf,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7b3f5h1sm40755i572jden.jpg,C:\VISKOM\kvasir-seg\masks\cju7b3f5h1sm40755i572jden.jpg,KvasirSEG_cju7b3f5h1sm40755i572jden,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7b4mtw1n9n080186209f3d.jpg,C:\VISKOM\kvasir-seg\masks\cju7b4mtw1n9n080186209f3d.jpg,KvasirSEG_cju7b4mtw1n9n080186209f3d,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7b5afm1nfw0801xqm8bf8q.jpg,C:\VISKOM\kvasir-seg\masks\cju7b5afm1nfw0801xqm8bf8q.jpg,KvasirSEG_cju7b5afm1nfw0801xqm8bf8q,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7b9vcs1luz0987ta60j1dy.jpg,C:\VISKOM\kvasir-seg\masks\cju7b9vcs1luz0987ta60j1dy.jpg,KvasirSEG_cju7b9vcs1luz0987ta60j1dy,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7bb3ss1uoo0755pmhyco7t.jpg,C:\VISKOM\kvasir-seg\masks\cju7bb3ss1uoo0755pmhyco7t.jpg,KvasirSEG_cju7bb3ss1uoo0755pmhyco7t,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7bc95p1mdm0817yqj5jc6j.jpg,C:\VISKOM\kvasir-seg\masks\cju7bc95p1mdm0817yqj5jc6j.jpg,KvasirSEG_cju7bc95p1mdm0817yqj5jc6j,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7bd1qu1mx409877xjxibox.jpg,C:\VISKOM\kvasir-seg\masks\cju7bd1qu1mx409877xjxibox.jpg,KvasirSEG_cju7bd1qu1mx409877xjxibox,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7bduyq1rjf08719giru9ho.jpg,C:\VISKOM\kvasir-seg\masks\cju7bduyq1rjf08719giru9ho.jpg,KvasirSEG_cju7bduyq1rjf08719giru9ho,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7bf1lp1shi081835vs84lc.jpg,C:\VISKOM\kvasir-seg\masks\cju7bf1lp1shi081835vs84lc.jpg,KvasirSEG_cju7bf1lp1shi081835vs84lc,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7bfx651qr80801cs7epotb.jpg,C:\VISKOM\kvasir-seg\masks\cju7bfx651qr80801cs7epotb.jpg,KvasirSEG_cju7bfx651qr80801cs7epotb,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7bgnvb1sf808717qa799ir.jpg,C:\VISKOM\kvasir-seg\masks\cju7bgnvb1sf808717qa799ir.jpg,KvasirSEG_cju7bgnvb1sf808717qa799ir,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7bmi1v1pnj0987pa52jjok.jpg,C:\VISKOM\kvasir-seg\masks\cju7bmi1v1pnj0987pa52jjok.jpg,KvasirSEG_cju7bmi1v1pnj0987pa52jjok,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7cl8zm1xcu0817ado0jpas.jpg,C:\VISKOM\kvasir-seg\masks\cju7cl8zm1xcu0817ado0jpas.jpg,KvasirSEG_cju7cl8zm1xcu0817ado0jpas,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7cp6dw244p0818gncdol4m.jpg,C:\VISKOM\kvasir-seg\masks\cju7cp6dw244p0818gncdol4m.jpg,KvasirSEG_cju7cp6dw244p0818gncdol4m,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7cq6su27qv075574dir0r3.jpg,C:\VISKOM\kvasir-seg\masks\cju7cq6su27qv075574dir0r3.jpg,KvasirSEG_cju7cq6su27qv075574dir0r3,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7crgxa28550755wbsgqkel.jpg,C:\VISKOM\kvasir-seg\masks\cju7crgxa28550755wbsgqkel.jpg,KvasirSEG_cju7crgxa28550755wbsgqkel,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7csvlb22fr0850lvm45n3x.jpg,C:\VISKOM\kvasir-seg\masks\cju7csvlb22fr0850lvm45n3x.jpg,KvasirSEG_cju7csvlb22fr0850lvm45n3x,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7ctvqn25dy08186g442m1r.jpg,C:\VISKOM\kvasir-seg\masks\cju7ctvqn25dy08186g442m1r.jpg,KvasirSEG_cju7ctvqn25dy08186g442m1r,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7cue9b232j0801qdzk1ykj.jpg,C:\VISKOM\kvasir-seg\masks\cju7cue9b232j0801qdzk1ykj.jpg,KvasirSEG_cju7cue9b232j0801qdzk1ykj,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7cufm7298k0755j09uf3of.jpg,C:\VISKOM\kvasir-seg\masks\cju7cufm7298k0755j09uf3of.jpg,KvasirSEG_cju7cufm7298k0755j09uf3of,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7d1tvt25bu08019dvw3uff.jpg,C:\VISKOM\kvasir-seg\masks\cju7d1tvt25bu08019dvw3uff.jpg,KvasirSEG_cju7d1tvt25bu08019dvw3uff,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7d2q1k27nf08715zshsckt.jpg,C:\VISKOM\kvasir-seg\masks\cju7d2q1k27nf08715zshsckt.jpg,KvasirSEG_cju7d2q1k27nf08715zshsckt,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7d3oc82cho0755dajlwldz.jpg,C:\VISKOM\kvasir-seg\masks\cju7d3oc82cho0755dajlwldz.jpg,KvasirSEG_cju7d3oc82cho0755dajlwldz,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7d4jk723eu0817bqz2n39m.jpg,C:\VISKOM\kvasir-seg\masks\cju7d4jk723eu0817bqz2n39m.jpg,KvasirSEG_cju7d4jk723eu0817bqz2n39m,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7d5m0p23kn09871rk7pu3v.jpg,C:\VISKOM\kvasir-seg\masks\cju7d5m0p23kn09871rk7pu3v.jpg,KvasirSEG_cju7d5m0p23kn09871rk7pu3v,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7d6ux323ze0987xos3srkx.jpg,C:\VISKOM\kvasir-seg\masks\cju7d6ux323ze0987xos3srkx.jpg,KvasirSEG_cju7d6ux323ze0987xos3srkx,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7d7aut2a2p0818z4uxc6cd.jpg,C:\VISKOM\kvasir-seg\masks\cju7d7aut2a2p0818z4uxc6cd.jpg,KvasirSEG_cju7d7aut2a2p0818z4uxc6cd,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7d7tly27h408016fyp5nr7.jpg,C:\VISKOM\kvasir-seg\masks\cju7d7tly27h408016fyp5nr7.jpg,KvasirSEG_cju7d7tly27h408016fyp5nr7,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju7d8m3b2e210755l8fj1yph.jpg,C:\VISKOM\kvasir-seg\masks\cju7d8m3b2e210755l8fj1yph.jpg,KvasirSEG_cju7d8m3b2e210755l8fj1yph,image,train
